instrument_id,stock_code,grid_sessions,both_days,raw_only_days,adj_only_days,neither_days,raw_only_or_neither_unexplained_days,cohort_included,cohort_reasons,independent_reasons,gate_a_status
1499,352090,28,28,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1500,352480,648,648,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1501,352700,721,721,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1502,352770,757,757,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1503,352910,608,608,0,0,0,0,True,,,PASS
1504,352940,752,752,0,0,0,0,True,,,PASS
1505,353190,874,874,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1506,353590,478,478,0,0,0,0,True,,,PASS
1507,353810,882,882,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,EXCLUDED_UNSUPPORTED_EVENT
1508,354200,753,753,0,0,0,0,True,,,PASS
1509,354320,123,123,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1510,355150,808,808,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1511,355390,80,80,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1512,355690,19,19,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1513,356680,195,195,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1514,356860,751,751,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1515,356890,694,694,0,0,0,0,True,,,PASS
1516,357230,649,649,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:DIVIDEND_OFF,EXCLUDED_UNSUPPORTED_EVENT
1517,357550,744,744,0,0,0,0,True,,,PASS
1518,357580,620,620,0,0,0,0,True,,,PASS
1519,357780,838,838,0,0,0,0,True,,,PASS
1520,357880,528,528,0,0,0,0,True,,,PASS
1521,358570,185,185,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1522,359090,805,805,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1523,360070,298,298,0,0,0,0,True,,,PASS
1525,361390,685,685,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1526,361570,520,520,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1527,361670,645,645,0,0,0,0,True,,,PASS
1528,362320,389,389,0,0,0,0,True,,,PASS
1530,363250,642,642,0,0,0,0,True,,,PASS
1531,363260,712,712,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1533,365270,601,601,0,0,0,0,True,,,PASS
1534,365330,33,33,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1535,365340,351,351,0,0,0,0,True,,,PASS
1536,365590,746,746,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1537,365900,456,456,0,0,0,0,True,,,PASS
1538,366030,439,439,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1539,367000,586,586,0,0,0,0,True,,,PASS
1540,368600,350,350,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1541,368770,726,726,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1542,368970,300,300,0,0,0,0,True,,,PASS
1543,369370,744,744,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1544,370090,457,457,0,0,0,0,True,,,PASS
1545,371950,454,454,0,0,0,0,True,,,PASS
1546,372170,279,279,0,0,0,0,True,,,PASS
1547,372320,35,35,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1548,372800,527,527,0,0,0,0,True,,,PASS
1551,373170,98,98,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1552,373200,702,702,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1553,376180,533,533,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1555,376290,550,550,0,0,0,0,True,,,PASS
1556,376300,528,528,0,0,0,0,True,,,PASS
1558,376930,452,452,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1559,376980,587,587,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1560,377030,598,598,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1561,377220,557,557,0,0,0,0,True,,,PASS
1562,377330,470,470,0,0,0,0,True,,,PASS
1563,377450,536,536,0,0,0,0,True,,,PASS
1564,377460,376,376,0,0,0,0,True,,,PASS
1565,377480,519,519,0,0,0,0,True,,,PASS
1566,378340,113,113,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_UNSUPPORTED_EVENT
1567,378800,297,297,0,0,0,0,True,,,PASS
1568,380540,246,246,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1572,382480,542,542,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,UNEXPLAINED_VENDOR_FACTOR;UNSUPPORTED_OR_UNPRICED_EVENT:SPLIT,EXCLUDED_DATA_DEFECT
1573,382800,536,536,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1574,382840,551,551,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1575,382900,380,380,0,0,0,0,True,,,PASS
1576,383310,640,640,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1577,383930,280,280,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1578,384470,68,68,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1580,388050,432,432,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1583,388720,442,442,0,0,0,0,True,,,PASS
1584,388790,571,571,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1585,388870,104,104,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1586,389020,202,202,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1587,389030,530,530,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1588,389140,413,413,0,0,0,0,True,,,PASS
1589,389260,402,402,0,0,0,0,True,,,PASS
1590,389470,273,273,0,0,0,0,True,,,PASS
1591,389500,299,299,0,0,0,0,True,,,PASS
1594,391710,546,546,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1595,393210,165,165,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_UNSUPPORTED_EVENT
1596,393890,308,308,0,0,0,0,True,,,PASS
1598,394280,312,312,0,0,0,0,True,,,PASS
1601,396270,370,370,0,0,0,0,True,,,PASS
1602,396300,438,438,0,0,0,0,True,,,PASS
1603,396470,45,45,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1604,397030,351,351,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1607,399720,398,398,0,0,0,0,True,,,PASS
1608,402030,366,366,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1609,402490,24,24,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1610,403490,67,67,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1612,403870,360,360,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1613,405000,295,295,0,0,0,0,True,,,PASS
1614,405100,287,287,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1615,405920,142,142,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_UNSUPPORTED_EVENT
1616,406820,107,107,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1617,407400,219,219,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_UNSUPPORTED_EVENT
1619,408900,221,221,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1620,408920,450,450,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1621,411080,215,215,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1622,412350,375,375,0,0,0,0,True,,,PASS
1625,413630,433,433,0,0,0,0,True,,,PASS
1626,413640,35,35,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1628,416180,50,50,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1629,417010,204,204,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1630,417180,261,261,0,0,0,0,True,,,PASS
1631,417200,12,12,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1632,417500,285,285,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF,EXCLUDED_UNSUPPORTED_EVENT
1633,417790,153,153,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1634,417840,290,290,0,0,0,0,True,,,PASS
1635,417860,227,227,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1636,417970,304,304,0,0,0,0,True,,,PASS
1637,418250,85,85,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1638,418420,200,200,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1639,418470,61,61,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1640,418550,214,214,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1642,419050,223,223,0,0,0,0,False,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,UNSUPPORTED_OR_UNPRICED_EVENT:RIGHTS_OFF;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_UNSUPPORTED_EVENT
1643,419080,275,275,0,0,0,0,True,,,PASS
1644,419120,291,291,0,0,0,0,True,,,PASS
1645,419530,263,263,0,0,0,0,True,,,PASS
1646,419540,298,298,0,0,0,0,True,,,PASS
1648,420770,148,148,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1649,424760,355,355,0,0,0,0,False,UNEXPLAINED_VENDOR_FACTOR,UNEXPLAINED_VENDOR_FACTOR,EXCLUDED_DATA_DEFECT
1651,424960,87,87,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1652,424980,166,166,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1653,425040,232,232,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1654,425420,276,276,0,0,0,0,True,,,PASS
1655,429270,99,99,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1656,430690,60,60,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1658,432430,109,109,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1659,432470,16,16,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1660,432720,44,44,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1662,434480,151,151,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1665,438700,105,105,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1666,439090,139,139,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1667,439580,11,11,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1668,440110,97,97,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1670,440320,123,123,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1671,441270,304,304,0,0,0,0,True,,,PASS
1672,443250,58,58,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1675,445090,33,33,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1676,445180,51,51,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1677,445680,94,94,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1678,446540,35,35,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1679,446840,153,153,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1680,448280,27,27,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1681,448710,94,94,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1684,450520,63,63,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1686,451220,57,57,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1688,451700,128,0,128,0,0,128,False,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_DATA_DEFECT
1689,451760,35,35,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1690,452160,24,24,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1693,452280,24,24,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1694,452300,31,31,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1698,452980,60,0,60,0,0,60,False,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_DATA_DEFECT
1700,453860,22,22,0,0,0,0,False,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_WARMUP_ONLY
1721,462020,54,0,54,0,0,54,False,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_DATA_DEFECT
1731,464440,33,0,33,0,0,33,False,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_DATA_DEFECT
1735,464680,39,0,39,0,0,39,False,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_DATA_DEFECT
1736,465320,17,0,17,0,0,17,False,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_DATA_DEFECT
1741,466910,19,0,19,0,0,19,False,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,ADJUSTED_PAIR_INVALID_OR_MISSING;ADJUSTED_PRICE_UNAVAILABLE;WARMUP_250_COMPLETE_SESSIONS_UNAVAILABLE,EXCLUDED_DATA_DEFECT
