row_hash,issue_code,affected_scope,affected_from,affected_to,decision,severity,signal_blocking,details
162d7cfc198c8693,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-01-07,2015-01-07,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
753b3ccb97c05f63,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-01-08,2015-01-08,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
89cb84c22625636a,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-01-09,2015-01-09,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
6f8e1187ad80bc02,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-01-12,2015-01-12,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
dbe03eba0f9421d2,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-01-29,2015-01-29,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
3110d2a2238d9252,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-02-06,2015-02-06,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
4d8b54d41efe2a24,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-02-10,2015-02-10,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
efe47a5096377627,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-02-17,2015-02-17,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
10f83bdc92e3142d,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-02-25,2015-02-25,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
654d706943e358c7,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-03-30,2015-03-30,REJECT,ERROR,False,"{""reason_code"":""FOLLOW_UP_DECISION_NOT_OBSERVED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
654d706943e358c7,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-03-30,2015-03-30,REJECT,ERROR,False,"{""reason_code"":""FOLLOW_UP_DECISION_NOT_OBSERVED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
3e284298d67c0c0b,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-04-03,2015-04-03,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
c4d3c8b7b5404c63,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-05-04,2015-05-04,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
695042d0fbbda32b,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-05-06,2015-05-06,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
a3190cacd07396f2,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-05-15,2015-05-15,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
a3190cacd07396f2,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-05-15,2015-05-15,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
54a46a7d029de478,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-06-25,2015-06-25,REJECT,ERROR,False,"{""reason_code"":""FOLLOW_UP_DECISION_NOT_OBSERVED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
544bd016cde3aefa,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-07-21,2015-07-21,REJECT,ERROR,False,"{""reason_code"":""FOLLOW_UP_DECISION_NOT_OBSERVED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
0bed673b5b743ca2,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-08-07,2015-08-07,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
7c27997ba0c517ff,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-08-17,2015-08-17,REJECT,ERROR,False,"{""reason_code"":""CASH_BASIS_PRICE_BAR_MISSING"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT|CASH_BASIS_NO_BAR""}"
7bbf29b30caea11d,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-08-25,2015-08-25,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
55dbdf40c32d693d,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-09-04,2015-09-04,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
2c3e433eefea8976,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-09-14,2015-09-14,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
85a7dd6e4ed86136,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2015-12-29,2015-12-29,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
4f0f04ba36bd6963,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2016-01-06,2016-01-06,REJECT,ERROR,False,"{""reason_code"":""FOLLOW_UP_DECISION_NOT_OBSERVED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
b22b1e24c67d9de7,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2016-02-05,2016-02-05,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
d9f9897697e34b54,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2016-03-10,2016-03-10,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
c70b57a9461923b3,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2016-05-02,2016-05-02,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
3fdd2a11b8ba3704,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2016-05-23,2016-05-23,REJECT,ERROR,False,"{""reason_code"":""FOLLOW_UP_DECISION_NOT_OBSERVED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
c36e7e231dcbbec0,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2016-05-25,2016-05-25,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
acc147a01a487dd7,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2016-05-25,2016-05-25,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
95f0034f4ce9f98e,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2016-06-03,2016-06-03,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
4b6f331a1ec6eeb8,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2016-07-29,2016-07-29,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
cfab95eeee1e7a62,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2016-09-12,2016-09-12,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
62e67dec518691d7,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2016-10-06,2016-10-06,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
01863cdda1de96fc,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-01-13,2017-01-13,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
5eb66f28206efade,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-01-16,2017-01-16,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
54cf59f11e1e46cb,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-02-23,2017-02-23,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
51bf4a1049ef9e25,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-03-22,2017-03-22,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
edb8a68b5adf5985,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-03-28,2017-03-28,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
3a1dc9a7732ad83e,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-03-31,2017-03-31,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
9d47e5eb55decac6,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-04-07,2017-04-07,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
d3906370a1d2794f,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-05-11,2017-05-11,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
b00186efa101d2a8,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-05-16,2017-05-16,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
5a4f048258476200,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-05-23,2017-05-23,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
7fa473ad6a462033,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-05-26,2017-05-26,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
7fa473ad6a462033,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-05-26,2017-05-26,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
0bd191e4b623c947,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-06-05,2017-06-05,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
44abac0eb38174cf,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-07-10,2017-07-10,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
b549cbaa895df4ca,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-09-25,2017-09-25,REJECT,ERROR,False,"{""reason_code"":""FOLLOW_UP_DECISION_NOT_OBSERVED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
899cf352ac90732a,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-11-17,2017-11-17,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
5b1bd1aca83a4c82,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-12-15,2017-12-15,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
5b1bd1aca83a4c82,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-12-15,2017-12-15,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
62f22c9ba1642272,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2017-12-27,2017-12-27,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
e1d1abc739161e3d,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2018-02-20,2018-02-20,REJECT,ERROR,False,"{""reason_code"":""FOLLOW_UP_DECISION_NOT_OBSERVED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
7a0cff3beb64aee1,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2018-02-27,2018-02-27,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
a954d5b27bbfa07d,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2018-04-18,2018-04-18,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
47ad4d76aecd5855,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2018-04-18,2018-04-18,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
eab95cf38db117b9,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2018-05-15,2018-05-15,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
ee6dfd39025f7f25,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2018-07-25,2018-07-25,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
f5514b1136af6916,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2018-11-02,2018-11-02,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
83af09b86e59a978,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-01-14,2019-01-14,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
c69974f9b8f76d0b,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-04-23,2019-04-23,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
ff1bd1da40c013de,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-05-10,2019-05-10,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
ce05abed64184b4d,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-05-17,2019-05-17,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
ce05abed64184b4d,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-05-17,2019-05-17,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
3a86279ef39e415d,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-05-21,2019-05-21,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
17583109825e96c7,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-06-13,2019-06-13,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
2614c6a5ff388afd,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-07-09,2019-07-09,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
22e2c6a9198c2e24,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-07-15,2019-07-15,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
82c9ec1091b10365,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-07-31,2019-07-31,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
66b7492f824dcc5f,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-08-19,2019-08-19,REJECT,ERROR,False,"{""reason_code"":""CASH_BASIS_PRICE_BAR_MISSING"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT|CASH_BASIS_NO_BAR""}"
e5fc993a72051ad3,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-09-11,2019-09-11,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
c390f8c826589b2a,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-10-15,2019-10-15,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
6a2c345321ddc1b1,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-10-22,2019-10-22,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
730d1356189ec7f9,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-12-24,2019-12-24,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
730d1356189ec7f9,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-12-24,2019-12-24,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
2bcedc9b8c0f8f4e,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2019-12-26,2019-12-26,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
42d173e8f6f0dfd3,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-03-02,2020-03-02,REJECT,ERROR,False,"{""reason_code"":""FOLLOW_UP_DECISION_NOT_OBSERVED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
4c1058ac8126efee,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-05-13,2020-05-13,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
0a488a3635c8dd20,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-05-13,2020-05-13,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
0e8b0595a284c04f,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-05-15,2020-05-15,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
a6d3b5db738658dc,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-05-18,2020-05-18,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
a6d3b5db738658dc,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-05-18,2020-05-18,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
d8e70ce10037c5f8,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-06-05,2020-06-05,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
ca87e9ad34397af7,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-06-29,2020-06-29,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
df36387a88b47aea,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-07-21,2020-07-21,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
206d027f0a604a74,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-08-06,2020-08-06,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT""}"
9e11955647eba34b,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-09-08,2020-09-08,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
59aefc810f141f37,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-09-24,2020-09-24,REJECT,ERROR,False,"{""reason_code"":""CASH_PRICE_BASIS_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
f1bbadc64f4c02e9,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-10-07,2020-10-07,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
fcb0cf372f6a7bc4,CORPORATE_ACTION_PARTIAL,POSITION_ON_EVENT_DATE,2020-10-13,2020-10-13,REJECT,ERROR,False,"{""reason_code"":""FRACTIONAL_SETTLEMENT_POLICY_UNSPECIFIED"",""resolution_basis"":""KIND_STRUCTURED_FACT|DART_DOCUMENT""}"
